item,itemLabel
http://www.wikidata.org/entity/Q61885,Carl Gustav Hempel
http://www.wikidata.org/entity/Q61894,Johann Albert Fabricius
http://www.wikidata.org/entity/Q61915,Rüdiger Safranski
http://www.wikidata.org/entity/Q61929,Paul Johann Anselm Ritter von Feuerbach
http://www.wikidata.org/entity/Q61954,Georg Jellinek
http://www.wikidata.org/entity/Q61970,Theodor Lipps
http://www.wikidata.org/entity/Q61980,Abd-ru-shin
http://www.wikidata.org/entity/Q61987,Carl Gustav Carus
http://www.wikidata.org/entity/Q214121,Xenocrates
http://www.wikidata.org/entity/Q214310,Theodor Gottlieb von Hippel the Elder
http://www.wikidata.org/entity/Q215258,Richard Rorty
http://www.wikidata.org/entity/Q215263,Daniel Dennett
http://www.wikidata.org/entity/Q215608,Wilhelm Traugott Krug
http://www.wikidata.org/entity/Q215808,Wilhelm Weitling
http://www.wikidata.org/entity/Q215927,Yeshayahu Leibowitz
http://www.wikidata.org/entity/Q215979,Johann Beckmann
http://www.wikidata.org/entity/Q216072,Xunzi
http://www.wikidata.org/entity/Q217771,George Gurdjieff
http://www.wikidata.org/entity/Q218451,Zoilus
http://www.wikidata.org/entity/Q220313,Gemistus Pletho
http://www.wikidata.org/entity/Q220976,Thomas à Kempis
http://www.wikidata.org/entity/Q221182,Isocrates
http://www.wikidata.org/entity/Q221697,Hilary Putnam
http://www.wikidata.org/entity/Q223383,Mnesarchus of Athens
http://www.wikidata.org/entity/Q227022,Zou Yan
http://www.wikidata.org/entity/Q229646,G. E. M. Anscombe
http://www.wikidata.org/entity/Q233711,Melissus of Samos
http://www.wikidata.org/entity/Q234898,A. C. Bhaktivedanta Swami Prabhupada
http://www.wikidata.org/entity/Q235494,Hipparchia of Maroneia
http://www.wikidata.org/entity/Q236594,Sextus Empiricus
http://www.wikidata.org/entity/Q237833,George Santayana
http://www.wikidata.org/entity/Q239355,Solomon ibn Gabirol
http://www.wikidata.org/entity/Q245407,Richard David Bach
http://www.wikidata.org/entity/Q248578,Chrysanthius
http://www.wikidata.org/entity/Q248616,Apollodorus of Seleucia
http://www.wikidata.org/entity/Q248624,Amelius
http://www.wikidata.org/entity/Q248733,Eusebius of Myndus
http://www.wikidata.org/entity/Q248793,Maximus of Ephesus
http://www.wikidata.org/entity/Q248840,Hierocles of Alexandria
http://www.wikidata.org/entity/Q248969,Sopater of Apamea
http://www.wikidata.org/entity/Q248975,Herillus
http://www.wikidata.org/entity/Q255275,Charmadas
http://www.wikidata.org/entity/Q256548,Karen Armstrong
http://www.wikidata.org/entity/Q258369,Peter Damian
http://www.wikidata.org/entity/Q259731,Teodor Oizerman
http://www.wikidata.org/entity/Q260440,Sai Baba of Shirdi
http://www.wikidata.org/entity/Q261936,Asclepiades of Bithynia
http://www.wikidata.org/entity/Q262225,Arete of Cyrene
http://www.wikidata.org/entity/Q263681,Gene Sharp
http://www.wikidata.org/entity/Q265133,Amina Wadud
http://www.wikidata.org/entity/Q266016,Chantal Maillard
http://www.wikidata.org/entity/Q267825,William of Champeaux
http://www.wikidata.org/entity/Q271809,Proclus
http://www.wikidata.org/entity/Q272119,Étienne Bonnot de Condillac
http://www.wikidata.org/entity/Q274681,Eliphas Levi
http://www.wikidata.org/entity/Q277073,Al-Maʿarri
http://www.wikidata.org/entity/Q278583,A. C. Grayling
http://www.wikidata.org/entity/Q279359,Vilna Gaon
http://www.wikidata.org/entity/Q280432,Athenodoros Cananites
http://www.wikidata.org/entity/Q281146,Yeznik of Kolb
http://www.wikidata.org/entity/Q282280,Vladimir Solovyov
http://www.wikidata.org/entity/Q284994,Carneades
http://www.wikidata.org/entity/Q286107,Émile Littré
http://www.wikidata.org/entity/Q286232,Émile Meyerson
http://www.wikidata.org/entity/Q287501,Ibrahim an-Nazzam
http://www.wikidata.org/entity/Q289028,Peter Suber
http://www.wikidata.org/entity/Q289333,Étienne Balibar
http://www.wikidata.org/entity/Q290227,Étienne de La Boétie
http://www.wikidata.org/entity/Q290471,Moderatus of Gades
http://www.wikidata.org/entity/Q294092,Critias
http://www.wikidata.org/entity/Q295386,G. E. Moore
http://www.wikidata.org/entity/Q296249,Imre Lakatos
http://www.wikidata.org/entity/Q297040,Apollonius of Tyana
http://www.wikidata.org/entity/Q297402,Prodicus
http://www.wikidata.org/entity/Q297420,Panaetius
http://www.wikidata.org/entity/Q297726,Hippolyte Taine
http://www.wikidata.org/entity/Q298075,Guy Debord
http://www.wikidata.org/entity/Q298521,Saul Kripke
http://www.wikidata.org/entity/Q298860,Hippasus
http://www.wikidata.org/entity/Q299200,Judah Halevi
http://www.wikidata.org/entity/Q299215,Sabbatai Zevi
http://www.wikidata.org/entity/Q299547,Mathurin Jacques Brisson
http://www.wikidata.org/entity/Q302961,Aaron ben Joseph of Constantinople
http://www.wikidata.org/entity/Q303435,Henry Suso
http://www.wikidata.org/entity/Q304890,Abai Qunanbaiuli
http://www.wikidata.org/entity/Q309818,Nicolas Malebranche
http://www.wikidata.org/entity/Q309864,Valentinus
http://www.wikidata.org/entity/Q310173,Ammonius Saccas
http://www.wikidata.org/entity/Q310916,Iamblichus
http://www.wikidata.org/entity/Q311462,Abu'l-Fida
http://www.wikidata.org/entity/Q311478,Nichiren
http://www.wikidata.org/entity/Q311757,Charles Taylor
http://www.wikidata.org/entity/Q311772,Donald Davidson
http://www.wikidata.org/entity/Q311835,Pittacus of Mytilene
http://www.wikidata.org/entity/Q312372,Adelard of Bath
http://www.wikidata.org/entity/Q312410,Epicharmus of Kos
http://www.wikidata.org/entity/Q312420,Aulus Cornelius Celsus
http://www.wikidata.org/entity/Q312458,Jami
http://www.wikidata.org/entity/Q312682,Euclid of Megara
http://www.wikidata.org/entity/Q312701,Meher Baba
http://www.wikidata.org/entity/Q312816,Pseudo-Dionysius the Areopagite
http://www.wikidata.org/entity/Q312829,Samuel Butler
http://www.wikidata.org/entity/Q313174,Pietro d'Abano
http://www.wikidata.org/entity/Q313286,Demetrius of Phalerum
http://www.wikidata.org/entity/Q313386,Gilbert Ryle
http://www.wikidata.org/entity/Q313456,Charles Taze Russell
http://www.wikidata.org/entity/Q313509,Bernard-Henri Lévy
http://www.wikidata.org/entity/Q313666,Georges Sorel
http://www.wikidata.org/entity/Q71855,Georg Bernhard Bilfinger
http://www.wikidata.org/entity/Q72022,Johann Jakob Brucker
http://www.wikidata.org/entity/Q72044,Wolfgang Welsch
http://www.wikidata.org/entity/Q72050,Christoph von Sigwart
http://www.wikidata.org/entity/Q72055,Albrecht Wellmer
http://www.wikidata.org/entity/Q72062,Paul Ludwig Landsberg
http://www.wikidata.org/entity/Q72066,Herman Nohl
http://www.wikidata.org/entity/Q72068,Georg Andreas Gabler
http://www.wikidata.org/entity/Q72072,Johannes Clauberg
http://www.wikidata.org/entity/Q72074,Oskar Becker
http://www.wikidata.org/entity/Q72080,Hermann Friedrich Wilhelm Hinrichs
http://www.wikidata.org/entity/Q72094,Rudolf Pannwitz
http://www.wikidata.org/entity/Q72100,Georg Klaus
http://www.wikidata.org/entity/Q72106,Bruno Bauch
http://www.wikidata.org/entity/Q72107,Alexander Pfänder
http://www.wikidata.org/entity/Q72151,Markus Herz
http://www.wikidata.org/entity/Q72306,Nicolaus Hieronymus Gundling
http://www.wikidata.org/entity/Q72453,Hans Joas
http://www.wikidata.org/entity/Q72645,Rudolf Schottlaender
http://www.wikidata.org/entity/Q72699,Carl Ludwig Schleich
http://www.wikidata.org/entity/Q72710,Gerda Alexander
http://www.wikidata.org/entity/Q72814,Gustav Kafka
http://www.wikidata.org/entity/Q72887,Friedrich Christian Baumeister
http://www.wikidata.org/entity/Q72897,Georg Misch
http://www.wikidata.org/entity/Q72998,Paul Lorenzen
http://www.wikidata.org/entity/Q73172,Hans Freyer
http://www.wikidata.org/entity/Q73200,Elmar Altvater
http://www.wikidata.org/entity/Q73210,Karl von Prantl
http://www.wikidata.org/entity/Q73356,Robert Todd Carroll
http://www.wikidata.org/entity/Q73527,Arcesilaus
http://www.wikidata.org/entity/Q74318,Johannes Volkelt
http://www.wikidata.org/entity/Q74576,Günther Jakobs
http://www.wikidata.org/entity/Q74688,Theodor Mundt
http://www.wikidata.org/entity/Q74764,Francesco Acri
http://www.wikidata.org/entity/Q74828,Tom Beauchamp
http://www.wikidata.org/entity/Q74954,Yaron Brook
http://www.wikidata.org/entity/Q75023,Benno Erdmann
http://www.wikidata.org/entity/Q75093,Johann Georg Gichtel
http://www.wikidata.org/entity/Q75107,Hans Joachim Störig
http://www.wikidata.org/entity/Q75149,Rüdiger Bubner
http://www.wikidata.org/entity/Q75220,Heinrich Bernhard Oppenheim
http://www.wikidata.org/entity/Q75333,Julius Guttmann
http://www.wikidata.org/entity/Q75350,Lazarus Geiger
http://www.wikidata.org/entity/Q75353,Max Baginski
http://www.wikidata.org/entity/Q75377,Tim Maudlin
http://www.wikidata.org/entity/Q75462,Felix Krueger
http://www.wikidata.org/entity/Q75642,Johann Sturm
http://www.wikidata.org/entity/Q75784,Ferdinand Lassall
http://www.wikidata.org/entity/Q75786,Eduard Bernstein
http://www.wikidata.org/entity/Q75790,Karl Löwith
http://www.wikidata.org/entity/Q75812,Norbert Elias
http://www.wikidata.org/entity/Q75814,Wilhelm Wundt
http://www.wikidata.org/entity/Q75849,Alfred Rosenberg
http://www.wikidata.org/entity/Q76063,Alfred Läpple
http://www.wikidata.org/entity/Q76114,Franz Jakob Clemens
http://www.wikidata.org/entity/Q76168,Julius Bahnsen
http://www.wikidata.org/entity/Q76177,Philipp Mainländer
http://www.wikidata.org/entity/Q76180,Paul Barth
http://www.wikidata.org/entity/Q76195,Wilhelm Braune
http://www.wikidata.org/entity/Q76205,Friedrich von Gottl-Ottlilienfeld
http://www.wikidata.org/entity/Q76218,Eugen Herrigel
http://www.wikidata.org/entity/Q76326,Dietrich Bonhoeffer
http://www.wikidata.org/entity/Q76356,Hans-Georg Gadamer
http://www.wikidata.org/entity/Q76357,Jürgen Habermas
http://www.wikidata.org/entity/Q76420,Georg Cantor
http://www.wikidata.org/entity/Q76422,Ludwig Feuerbach
http://www.wikidata.org/entity/Q76442,Johann Christoph Gottsched
http://www.wikidata.org/entity/Q76499,Johann Georg Hamann
http://www.wikidata.org/entity/Q76501,Nicolai Hartmann
http://www.wikidata.org/entity/Q76504,Paul Natorp
http://www.wikidata.org/entity/Q76509,Karl Jaspers
http://www.wikidata.org/entity/Q76510,Christian Wolff
http://www.wikidata.org/entity/Q76511,Wilhelm Schuppe
http://www.wikidata.org/entity/Q76512,Franz Xaver von Baader
http://www.wikidata.org/entity/Q76513,Karl Vogt
http://www.wikidata.org/entity/Q76515,Erich Rothacker
http://www.wikidata.org/entity/Q76516,Richard Avenarius
http://www.wikidata.org/entity/Q76517,Alexander Gottlieb Baumgarten
http://www.wikidata.org/entity/Q76518,Hans Vaihinger
http://www.wikidata.org/entity/Q76519,Rudolf Carnap
http://www.wikidata.org/entity/Q76521,Max Scheler
http://www.wikidata.org/entity/Q76522,Helmuth Plessner
http://www.wikidata.org/entity/Q76526,E. F. Schumacher
http://www.wikidata.org/entity/Q76548,Meister Eckhart
http://www.wikidata.org/entity/Q76554,Johannes Agricola
http://www.wikidata.org/entity/Q76556,Richard Dedekind
http://www.wikidata.org/entity/Q76568,Heinrich Cornelius Agrippa
http://www.wikidata.org/entity/Q76576,Friedrich Schleiermacher
http://www.wikidata.org/entity/Q76577,Max Dessoir
http://www.wikidata.org/entity/Q76583,Eugen Dühring
http://www.wikidata.org/entity/Q76586,Karl Kautsky
http://www.wikidata.org/entity/Q76685,Johann Friedrich Herbart
http://www.wikidata.org/entity/Q76688,Hans-Hermann Hoppe
http://www.wikidata.org/entity/Q76709,Hermann Cohen
http://www.wikidata.org/entity/Q76710,Franz Rosenzweig
http://www.wikidata.org/entity/Q76725,Max Stirner
http://www.wikidata.org/entity/Q76727,Ernst Jünger
http://www.wikidata.org/entity/Q76747,Matthias Jakob Schleiden
http://www.wikidata.org/entity/Q76748,Rudolf Otto
http://www.wikidata.org/entity/Q76749,Edith Stein
http://www.wikidata.org/entity/Q76826,Max Horkheimer
http://www.wikidata.org/entity/Q76849,Georg Simmel
http://www.wikidata.org/entity/Q76865,Stanisław Brzozowski
http://www.wikidata.org/entity/Q76878,Bruno Bauer
http://www.wikidata.org/entity/Q76881,Gustav Fechner
http://www.wikidata.org/entity/Q76959,Ralf Dahrendorf
http://www.wikidata.org/entity/Q76997,Moses Mendelssohn
http://www.wikidata.org/entity/Q77012,Heinrich Rickert
http://www.wikidata.org/entity/Q77017,Jakob Böhme
http://www.wikidata.org/entity/Q77045,Wilhelm Windelband
http://www.wikidata.org/entity/Q77057,Karl Robert Eduard von Hartmann
http://www.wikidata.org/entity/Q77082,Richard von Krafft-Ebing
http://www.wikidata.org/entity/Q77109,Golo Mann
http://www.wikidata.org/entity/Q77144,Leo Strauss
http://www.wikidata.org/entity/Q77148,Carl Schmitt
http://www.wikidata.org/entity/Q77154,Immanuel Hermann Fichte
http://www.wikidata.org/entity/Q77161,Hans Morgenthau
http://www.wikidata.org/entity/Q77175,Friedrich Pollock
http://www.wikidata.org/entity/Q77288,Ehrenfried Walther von Tschirnhaus
http://www.wikidata.org/entity/Q77374,Gerhard J. Bellinger
http://www.wikidata.org/entity/Q77381,Gottlob Ernst Schulze
http://www.wikidata.org/entity/Q77397,Valentin Weigel
http://www.wikidata.org/entity/Q77436,Jakob Friedrich Fries
http://www.wikidata.org/entity/Q77449,Jakob Frohschammer
http://www.wikidata.org/entity/Q77495,Johann Joachim Lange
http://www.wikidata.org/entity/Q77498,Friedrich Eduard Beneke
http://www.wikidata.org/entity/Q77504,Leopold Löwenheim
http://www.wikidata.org/entity/Q77508,Hermann Conring
http://www.wikidata.org/entity/Q77518,Hans Cornelius
http://www.wikidata.org/entity/Q77595,Horst Matthai Quelle
http://www.wikidata.org/entity/Q77609,Hermann Bonitz
http://www.wikidata.org/entity/Q77636,Georg Anton Friedrich Ast
http://www.wikidata.org/entity/Q77749,Max Müller
http://www.wikidata.org/entity/Q77820,Ambrosius Blarer
http://www.wikidata.org/entity/Q77888,Wilhelm von Humboldt
http://www.wikidata.org/entity/Q77906,Francis Lieber
http://www.wikidata.org/entity/Q77947,Ernst Meumann
http://www.wikidata.org/entity/Q78034,Manfred Frank
http://www.wikidata.org/entity/Q78040,Friedrich Ueberweg
http://www.wikidata.org/entity/Q78116,Friedrich Dessauer
http://www.wikidata.org/entity/Q78129,Gustav Teichmüller
http://www.wikidata.org/entity/Q78135,Hans Heinz Holz
http://www.wikidata.org/entity/Q78195,Walter Biemel
http://www.wikidata.org/entity/Q78221,Heinz Heimsoeth
http://www.wikidata.org/entity/Q78266,Burghart Schmidt
http://www.wikidata.org/entity/Q78319,Michael Frede
http://www.wikidata.org/entity/Q78322,Ernst Bergmann
http://www.wikidata.org/entity/Q78412,Ferdinand Fellmann
http://www.wikidata.org/entity/Q78442,Herbert Schnädelbach
http://www.wikidata.org/entity/Q78452,Wilhelm Weischedel
http://www.wikidata.org/entity/Q78492,Tomáš Garrigue Masaryk
http://www.wikidata.org/entity/Q78494,Arthur Koestler
http://www.wikidata.org/entity/Q78497,Paul Feyerabend
http://www.wikidata.org/entity/Q78506,Ingeborg Bachmann
http://www.wikidata.org/entity/Q78513,Otto Weininger
http://www.wikidata.org/entity/Q78525,Richard Nikolaus von Coudenhove-Kalergi
http://www.wikidata.org/entity/Q78570,Otto Neurath
http://www.wikidata.org/entity/Q78579,Pinchas Lapide
http://www.wikidata.org/entity/Q78600,Alexius Meinong
http://www.wikidata.org/entity/Q78603,Christian von Ehrenfels
http://www.wikidata.org/entity/Q78683,Theodor Gomperz
http://www.wikidata.org/entity/Q78714,Carl von Rokitansky
http://www.wikidata.org/entity/Q78891,Hugo Bergmann
http://www.wikidata.org/entity/Q78903,Josef Popper-Lynkeus
http://www.wikidata.org/entity/Q79149,Ferdinand Ebner
http://www.wikidata.org/entity/Q79151,Othmar Spann
http://www.wikidata.org/entity/Q79169,Ludwig Landgrebe
http://www.wikidata.org/entity/Q79177,Philipp Frank
http://www.wikidata.org/entity/Q80321,Halldór Laxness
http://www.wikidata.org/entity/Q80612,Anaximenes of Miletus
http://www.wikidata.org/entity/Q81082,Henri Poincaré
http://www.wikidata.org/entity/Q81244,Karl Popper
http://www.wikidata.org/entity/Q81447,Aldous Huxley
http://www.wikidata.org/entity/Q82049,George Berkeley
http://www.wikidata.org/entity/Q82409,Samuel Taylor Coleridge
http://www.wikidata.org/entity/Q82934,"Claude Henri de Rouvroy, comte de Saint-Simon"
http://www.wikidata.org/entity/Q83003,Antonio Gramsci
http://www.wikidata.org/entity/Q83041,Anaxagoras
http://www.wikidata.org/entity/Q83375,Empedocles
http://www.wikidata.org/entity/Q84165,Hans Kelsen
http://www.wikidata.org/entity/Q84186,Ivan Illich
http://www.wikidata.org/entity/Q84207,Volker Zotz
http://www.wikidata.org/entity/Q84233,Ludwig von Mises
http://www.wikidata.org/entity/Q84292,Richard von Mises
http://www.wikidata.org/entity/Q84296,Ludwig Boltzmann
http://www.wikidata.org/entity/Q84352,André Gorz
http://www.wikidata.org/entity/Q84356,Karl Loewenstein
http://www.wikidata.org/entity/Q84412,Wilhelm Reich
http://www.wikidata.org/entity/Q84423,Martin Buber
http://www.wikidata.org/entity/Q84502,Julius von Kirchmann
http://www.wikidata.org/entity/Q84552,Hans Hahn
http://www.wikidata.org/entity/Q84664,Robert von Zimmermann
http://www.wikidata.org/entity/Q84748,Anton Günther
http://www.wikidata.org/entity/Q84800,Rudolf Eisler
http://www.wikidata.org/entity/Q84914,Felix Kaufmann
http://www.wikidata.org/entity/Q85018,Richard Kroner
http://www.wikidata.org/entity/Q85142,Kurt Baier
http://www.wikidata.org/entity/Q85148,Hans Köchler
http://www.wikidata.org/entity/Q85182,Peter Joseph Elvenich
http://www.wikidata.org/entity/Q85313,Ignaz Maybaum
http://www.wikidata.org/entity/Q85482,A. M. Willner
http://www.wikidata.org/entity/Q85508,Edgar Zilsel
http://www.wikidata.org/entity/Q85532,Robert Reininger
http://www.wikidata.org/entity/Q85654,Werner Rolfinck
http://www.wikidata.org/entity/Q85737,Otto Walper
http://www.wikidata.org/entity/Q85884,Karl Theodor Bayrhoffer
http://www.wikidata.org/entity/Q85908,Victor Kraft
http://www.wikidata.org/entity/Q85932,Olga Hahn-Neurath
http://www.wikidata.org/entity/Q85937,Felix Weltsch
http://www.wikidata.org/entity/Q85942,Nachman Krochmal
http://www.wikidata.org/entity/Q85993,Adolph Stöhr
http://www.wikidata.org/entity/Q86073,Heinrich Gomperz
http://www.wikidata.org/entity/Q86269,Nicole C. Karafyllis
http://www.wikidata.org/entity/Q86297,Clemens Baeumker
http://www.wikidata.org/entity/Q86371,Gustav Bergmann
http://www.wikidata.org/entity/Q86438,Ernst Friedrich Apelt
http://www.wikidata.org/entity/Q86461,Friedrich Wilhelm Carové
http://www.wikidata.org/entity/Q86504,Hubert Schleichert
http://www.wikidata.org/entity/Q86525,Helene von Druskowitz
http://www.wikidata.org/entity/Q86575,Frithjof Bergmann
http://www.wikidata.org/entity/Q86599,Martin A. Hainz
http://www.wikidata.org/entity/Q86713,Ursula Wolf
http://www.wikidata.org/entity/Q86715,Tuiskon Ziller
http://www.wikidata.org/entity/Q86884,Reiner Schürmann
http://www.wikidata.org/entity/Q86902,Hermann Ulrici
http://www.wikidata.org/entity/Q86939,Gerhard Streminger
http://www.wikidata.org/entity/Q86995,Walter Johannes Stein
http://www.wikidata.org/entity/Q87166,Hans Lipps
http://www.wikidata.org/entity/Q87191,Friedrich Feuerbach
http://www.wikidata.org/entity/Q87228,Johann Nelböck
http://www.wikidata.org/entity/Q87243,Wolfgang Rautenberg
http://www.wikidata.org/entity/Q87273,Oskar Ewald
